comment,state_group,region
""i'm transgender and that is the honest truth  it's very hard to feel the slimy bigotry that coats many people unless you are the target  "","kansas","midwest"
""i have black friends  sorry to disappoint  "","kansas","midwest"
""have you been living under a rock   "","kansas","midwest"
""there's a strong belief by the left that all white people are racist because we're all in a position of power over minorities by virtue of being white  no exceptions  that's a white supremacist belief   "","kansas","midwest"
""there's a belief that requiring id to vote is racist because black people are poor   move around a lot   can't get updated ids   "","kansas","midwest"
""just this last election  black men were shamed   talked down to by the left for daring not to vote for harris   "","kansas","midwest"
""just look at the way white democrats turn on minorities who dare to disagree with them  their true colors come out fast with all the racial slurs they use against those that oppose them  "","kansas","midwest"
""that charlottesville thing has been debunked  just cause biden says he said it  doesn t mean you should say it  "","kansas","midwest"
""i watched it on fucking television  we all did  what the fuck are you going on about  "","kansas","midwest"
""what are you talking about  how would it be debunked  i watched it come straight from trump s mouth  live on tv  "","kansas","midwest"
""and after that line you shut the tv off  just watch a little further  pretty sure the person you re arguing with linked it for you "","kansas","midwest"
""so did wichita  "","kansas","midwest"
""its  im looking for my wife  weather "","kansas","midwest"
""cozy and eerie weather "","kansas","midwest"
""indeed it did  "","kansas","midwest"
""i love that movie "","kansas","midwest"
""i literally said that to my husband this morning  £ "","kansas","midwest"
""it was so cool  "","kansas","midwest"
""emporia was nice and foggy this morning too "","kansas","midwest"
""very spooky fog in overland park this morning  "","kansas","midwest"
""always felt like st  mary's is silent hill irl  wonder if they got some fog too  "","kansas","midwest"
""lies  you didn't have a transistor radio with a noisy speaker strapped to your shoulder  "","kansas","midwest"
""topeka was foggy yesterday lol  guess it kicked over to you all "","kansas","midwest"
""my little doge got me up during the night and early morning   it was foggy  i was hoping it meant snow  "","kansas","midwest"
""nice  there were some legit cool places nearby i should've taken pictures but i had to get to work unfortunately  "","kansas","midwest"
""have you seen my wife btw  "","kansas","midwest"
""yeah  i m sure erie had the same weather too  "","kansas","midwest"
""well that's one way to piss off every silent hill player "","kansas","midwest"
""i do  i was listening to chappelle roan as it got scratchy  "","kansas","midwest"
""the game was good  the movie was great  "","kansas","midwest"
""don't think it matters  i got my marriage license in harvey county and got married in marion county  "","kansas","midwest"
""it doesn't matter  it's done by the state  my sister lived in colorado but wanted to get married in ks so they drove to garden city and then got married in lawrence "","kansas","midwest"
""my husband and i eloped last year  and when i called the local court house to ask what all we needed  they told me to go online to the kansas government website and follow the directions there  all we had to do was print and fill out the license and then mail it back to the state  the paperwork asks for all your wedding information  did nothing with the county at all "","kansas","midwest"
""had same situation  doesn t matter what county you choose  ours what out in the county newspaper if that matters to you  "","kansas","midwest"
""there's a 3 day waiting period between applying and being granted it  just fyi  "","kansas","midwest"
"" https   kscourts gov public apply for marriage license  https   kscourts gov public apply for marriage license  also  remember you two can be the officiants  "","kansas","midwest"
""thanks  ç "","kansas","midwest"
""this was very helpful  thanks  ç "","kansas","midwest"
